total_return,cagr,vol,sharpe,sortino,calmar,max_dd,hit_rate,skewness,kurtosis,n_days,signal_type,lookback,weight_method,label,avg_turnover
1.4465542996493528,0.047978780137380994,0.11842752286735515,0.45521769765565695,0.5738777077919825,0.1515436856586809,-0.3166003250405479,0.5476091476091476,-0.6318204200282262,3.925327434340437,4811,RET,126,equal,RET_L126_equal,0.11920383871686398
1.2288402009411379,0.04070659612945149,0.09617289516735063,0.46319416777305195,0.5653869474306348,0.1277448041468889,-0.3186555915232726,0.5678719620628334,-0.6575850317540305,4.813498166887843,5062,RET,126,inv_vol,RET_L126_inv_vol,0.10838606017788328
1.3149136329938398,0.04494713312099208,0.11835677904159381,0.4309471047476229,0.54082827085762,0.1452979336059285,-0.3093446135503618,0.5494802494802494,-0.6777968341970378,4.461779105468258,4811,RET,252,equal,RET_L252_equal,0.07576959544273411
1.2074413950313954,0.04020689972914959,0.09420920620095959,0.4657792354028986,0.5673387136688345,0.1385019640956247,-0.2902984083416311,0.5722189290654021,-0.7757912326138127,4.291123065891227,5062,RET,252,inv_vol,RET_L252_inv_vol,0.07061993424804458
-0.8869224285794789,-0.10789516110185227,0.1340985529031511,-0.7838783251674609,-0.9333423502718369,-0.12023213008856323,-0.8973904148780901,0.49480249480249483,-1.0367396855252968,17.95995486258984,4811,MAC,5,equal,MAC_L5_equal,0.6452666514957699
-0.8907993901169813,-0.10438728196491742,0.10584025820455836,-0.9882849289894458,-1.137360354594791,-0.11594547580918588,-0.9003135416573732,0.5143252321675558,-1.5499646515097134,24.61218249859068,5062,MAC,5,inv_vol,MAC_L5_inv_vol,0.6002854447992619
-0.6955592155333682,-0.060393748354300225,0.13127421546214715,-0.4087359054600216,-0.5034976451587512,-0.08081035554328166,-0.747351598050495,0.5116424116424116,-0.46501693495399,12.723355108592663,4811,MAC,10,equal,MAC_L10_equal,0.3939010850538132
-0.6578241577026992,-0.05198834339756497,0.104403473550182,-0.4590819708863655,-0.5536881371362596,-0.07318320709108901,-0.7103862411066052,0.5299347954949615,-0.46786292133215696,18.041813589139675,5062,MAC,10,inv_vol,MAC_L10_inv_vol,0.36503238462210197
0.6999790677586362,0.028183489641921078,0.12795417800241207,0.2812320632198674,0.36262274341360984,0.0881871602853819,-0.3195872227965689,0.5378378378378378,0.05463314735648293,9.023099592442932,4811,MAC,21,equal,MAC_L21_equal,0.1988530912742596
0.6075504365676545,0.023913878682154666,0.10161389389525055,0.2834061213632258,0.35810823623934085,0.09804560693991525,-0.24390566215587484,0.5597707962853191,0.12986949286429642,12.93066382250049,5062,MAC,21,inv_vol,MAC_L21_inv_vol,0.18662101598290207
1.479198120950103,0.048706615591582514,0.12422048920272744,0.4452344154874538,0.5551258402307501,0.1402138669974743,-0.3473737415177336,0.5490644490644491,-0.5393580236281338,3.772540749859481,4811,MAC,42,equal,MAC_L42_equal,0.09989958758753277
1.1475271057493108,0.038782921035254825,0.1008679000405285,0.42789862219604213,0.5118308311009383,0.10325076713160772,-0.37561872044805733,0.5753803596127247,-0.6996377216763622,4.535818912431235,5062,MAC,42,inv_vol,MAC_L42_inv_vol,0.09536763700465115
1.1925884406682927,0.04197985148971872,0.12694206223887475,0.38770261660484295,0.4772620836616151,0.11586387183674302,-0.36232046128123585,0.5523908523908524,-0.5967206098392603,4.247208903348604,4811,MAC,63,equal,MAC_L63_equal,0.06598079859490535
1.0035874193989551,0.03520135129065238,0.1023917488627317,0.3893136562757175,0.4643289944633153,0.11267387358493687,-0.31241804484618674,0.5755779490219324,-0.727804381456902,4.601444984623292,5062,MAC,63,inv_vol,MAC_L63_inv_vol,0.06477050832781453
2.1393163897574023,0.06175472728367537,0.12647352066461243,0.5374534747786411,0.6625794953979789,0.22574040955818545,-0.27356523098607144,0.5486486486486486,-0.8074183484148882,8.517911503729495,4811,MAC,126,equal,MAC_L126_equal,0.031364392230239756
1.6848646653737673,0.050395645801807776,0.10281288639961836,0.5299316628960045,0.6315344686610271,0.17979668756089162,-0.2802924040785808,0.5743924125666864,-0.8036046156281281,6.490959235748347,5062,MAC,126,inv_vol,MAC_L126_inv_vol,0.036472549884769855
